trial_id,loss,KLD_mach,KLD_stoch,loss_mp,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.LR,config.mach_latent_dim,config.stoch_latent_dim,config.beta_stoch,config.beta_mach_unsup,config.beta_mach_sup,config.alpha_prof,config.alpha_mach,config.start_sup_time,config.physics,config.gamma_stored_energy,config.encoder_end_dense_size,config.dataset_choice,config.scheduler_step,config.mp_hdims_aux,config.mp_hdims_cond,config.hidden_dims,config.elm_style_choice,config.loss_type
9a130_00000,0.3578535318374634,2.5440239906311035,0.1686747670173645,0.592473566532135,1.0457427501678467,True,,,100,718f453acb9a41f0806e5d0806ceeacb,2022-05-24_09-22-15,1653373335,107.01435256004333,990714,dx6-mat-32,128.214.72.230,107.01435256004333,0,100,"0_alpha_prof=451,beta_mach_unsup=0.0005,mach_latent_dim=10",0.003,10,3,5.0,0.0005,10.0,451,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00001,0.36226311326026917,5.411184787750244,0.0004558491345960647,0.5633037686347961,0.9420275688171387,True,,,35,285edc957d044ad0b803eb40a92c004b,2022-05-24_09-21-12,1653373272,42.1942400932312,990713,dx6-mat-32,128.214.72.230,42.1942400932312,0,35,"1_alpha_prof=267,beta_mach_unsup=0.0001,mach_latent_dim=7",0.003,7,3,5.0,0.0001,10.0,267,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00002,0.689039945602417,308.89837646484375,0.00811885204166174,1.017206072807312,0.9614608287811279,False,,,4,a18d24a7416f4a0085ae3f6fe62abfa1,2022-05-24_09-21-18,1653373278,4.069967269897461,990712,dx6-mat-32,128.214.72.230,4.069967269897461,0,4,"2_alpha_prof=379,beta_mach_unsup=0.0002,mach_latent_dim=12",0.003,12,3,5.0,0.0002,10.0,379,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00003,0.4223010838031769,5.022178649902344,0.0013289563357830048,0.5775667428970337,0.9792642593383789,True,,,35,f725c718604d445e938035b3535dbb32,2022-05-24_09-21-54,1653373314,33.71913123130798,990715,dx6-mat-32,128.214.72.230,33.71913123130798,0,35,"3_alpha_prof=406,beta_mach_unsup=0.0181,mach_latent_dim=11",0.003,11,3,5.0,0.0181,10.0,406,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00004,0.2463224083185196,2.0645086765289307,0.7708955407142639,0.5901551246643066,1.0674781799316406,True,,,100,241197f6581c4d119b5aa9e30cc83bbd,2022-05-24_09-23-35,1653373415,98.58338761329651,999484,dx6-mat-32,128.214.72.230,98.58338761329651,0,100,"4_alpha_prof=215,beta_mach_unsup=0.0011,mach_latent_dim=12",0.003,12,3,5.0,0.0011,10.0,215,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00005,0.17623144388198853,3.288067579269409,1.041709303855896,0.5853988528251648,1.0044093132019043,True,,,100,0a5976af9432484d9a881f0b60e38a6f,2022-05-24_09-23-56,1653373436,98.93366837501526,1001729,dx6-mat-32,128.214.72.230,98.93366837501526,0,100,"5_alpha_prof=858,beta_mach_unsup=0.0054,mach_latent_dim=12",0.003,12,3,5.0,0.0054,10.0,858,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00006,0.35432830452919006,5.719224452972412,0.0190435703843832,0.5704264044761658,0.9699916839599609,True,,,35,1be7d925e7b342fd955c500443651378,2022-05-24_09-24-11,1653373451,33.703131914138794,1010184,dx6-mat-32,128.214.72.230,33.703131914138794,0,35,"6_alpha_prof=271,beta_mach_unsup=0.0014,mach_latent_dim=12",0.003,12,3,5.0,0.0014,10.0,271,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00007,0.2362196445465088,1.9646707773208618,0.7980096936225891,0.5988794565200806,0.9512410163879395,True,,,100,95aa589bcf3f44d2af1f60cc91871524,2022-05-24_09-25-40,1653373540,101.60888123512268,1012434,dx6-mat-32,128.214.72.230,101.60888123512268,0,100,"7_alpha_prof=324,beta_mach_unsup=0.0007,mach_latent_dim=8",0.003,8,3,5.0,0.0007,10.0,324,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00008,0.3804989755153656,4.385945796966553,0.0014634736580774188,0.5859004259109497,1.0218331813812256,True,,,35,e3eb0012f9954cc08ea8fa4e9759604e,2022-05-24_09-24-46,1653373486,33.96517896652222,1013967,dx6-mat-32,128.214.72.230,33.96517896652222,0,35,"8_alpha_prof=170,beta_mach_unsup=0.0014,mach_latent_dim=10",0.003,10,3,5.0,0.0014,10.0,170,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00009,0.6169784069061279,644.9447021484375,0.01813477650284767,1.0852974653244019,0.8510401248931885,False,,,5,494867305a344982829c55ef65f279df,2022-05-24_09-24-53,1653373493,4.3256964683532715,1017680,dx6-mat-32,128.214.72.230,4.3256964683532715,0,5,"9_alpha_prof=978,beta_mach_unsup=0.0002,mach_latent_dim=6",0.003,6,3,5.0,0.0002,10.0,978,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00010,0.24596871435642242,2.2465920448303223,0.6465646624565125,0.5981210470199585,0.9411919116973877,True,,,100,9e82dbae79bc49c3bbc8b4df0d38e2f6,2022-05-24_09-26-38,1653373598,102.00141286849976,1018446,dx6-mat-32,128.214.72.230,102.00141286849976,0,100,"10_alpha_prof=305,beta_mach_unsup=0.0048,mach_latent_dim=12",0.003,12,3,5.0,0.0048000000000000004,10.0,305,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00011,0.21806247532367706,2.5427334308624268,0.2782486379146576,0.6113693118095398,0.958965539932251,True,,,100,c7f41f0f807d4081856a5a7b677f4e26,2022-05-24_09-27-22,1653373642,99.75709629058838,1023089,dx6-mat-32,128.214.72.230,99.75709629058838,0,100,"11_alpha_prof=320,beta_mach_unsup=0.0227,mach_latent_dim=9",0.003,9,3,5.0,0.0227,10.0,320,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00012,0.36368635296821594,4.048126697540283,0.001540656783618033,0.5723898410797119,0.9503743648529053,True,,,35,d986ca3510764ad7861a0fdfa9f3b729,2022-05-24_09-27-13,1653373633,33.09619951248169,1029156,dx6-mat-32,128.214.72.230,33.09619951248169,0,35,"12_alpha_prof=214,beta_mach_unsup=0.0444,mach_latent_dim=7",0.003,7,3,5.0,0.0444,10.0,214,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00013,0.36218464374542236,4.741221904754639,0.002318089362233877,0.5730410218238831,0.9705808162689209,True,,,35,47284341b3b84d42ad460f2dffbcaa4f,2022-05-24_09-27-48,1653373668,33.30310416221619,1032923,dx6-mat-32,128.214.72.230,33.30310416221619,0,35,"13_alpha_prof=387,beta_mach_unsup=0.0379,mach_latent_dim=7",0.003,7,3,5.0,0.0379,10.0,387,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00014,0.36347755789756775,6.131184101104736,0.0015399996191263199,0.5788751244544983,0.9353485107421875,True,,,35,27a9258bd72d4447abfd9bf417eb7767,2022-05-24_09-27-58,1653373678,34.164053440093994,1033821,dx6-mat-32,128.214.72.230,34.164053440093994,0,35,"14_alpha_prof=510,beta_mach_unsup=0.0005,mach_latent_dim=11",0.003,11,3,5.0,0.0005,10.0,510,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00015,0.5926086902618408,577.1934204101562,0.00929045770317316,1.0688639879226685,0.8768470287322998,False,,,6,42ba559849384ef5a674c2c18722bd8a,2022-05-24_09-27-56,1653373676,5.357057571411133,1036696,dx6-mat-32,128.214.72.230,5.357057571411133,0,6,"15_alpha_prof=851,beta_mach_unsup=0.0013,mach_latent_dim=6",0.003,6,3,5.0,0.0013000000000000002,10.0,851,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00016,0.3822444677352905,6.86474609375,0.0019695397932082415,0.6044036746025085,0.9662988185882568,True,,,35,31ff88c349d249409c15d8af1cbd4d3e,2022-05-24_09-28-34,1653373714,35.07184720039368,1037494,dx6-mat-32,128.214.72.230,35.07184720039368,0,35,"16_alpha_prof=925,beta_mach_unsup=0.0002,mach_latent_dim=11",0.003,11,3,5.0,0.0002,10.0,925,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00017,0.19756485521793365,3.5288279056549072,0.83580082654953,0.6045050621032715,1.10471773147583,True,,,100,bedbc179291d45c1a978291c03d9ff82,2022-05-24_09-29-48,1653373788,108.09452271461487,1037615,dx6-mat-32,128.214.72.230,108.09452271461487,0,100,"17_alpha_prof=946,beta_mach_unsup=0.066,mach_latent_dim=11",0.003,11,3,5.0,0.066,10.0,946,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00018,0.730153501033783,1.188833236694336,7.024967544566607e-06,0.6938202977180481,1.073418378829956,True,,,35,17fbe49921a347898ac0d7b11328f49f,2022-05-24_09-29-14,1653373754,38.37873148918152,1041317,dx6-mat-32,128.214.72.230,38.37873148918152,0,35,"18_alpha_prof=108,beta_mach_unsup=0.0007,mach_latent_dim=6",0.003,6,3,5.0,0.0007,10.0,108,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00019,0.5775468349456787,618.2474975585938,0.0038331563118845224,1.0813132524490356,1.0620570182800293,False,,,7,b1a4cd6e3e6b4cbe9a95bed412c3c917,2022-05-24_09-29-24,1653373764,6.932484149932861,1045145,dx6-mat-32,128.214.72.230,6.932484149932861,0,7,"19_alpha_prof=744,beta_mach_unsup=0.0002,mach_latent_dim=6",0.003,6,3,5.0,0.0002,10.0,744,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00020,0.36591097712516785,4.458115100860596,0.0005494366632774472,0.5713683366775513,1.0477919578552246,True,,,35,b3e6a107da694656ae4a5da5672b930b,2022-05-24_09-30-06,1653373806,38.871399879455566,1046119,dx6-mat-32,128.214.72.230,38.871399879455566,0,35,"20_alpha_prof=169,beta_mach_unsup=0.0005,mach_latent_dim=11",0.003,11,3,5.0,0.0005,10.0,169,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00021,0.3732130229473114,2.516188859939575,0.0013606772990897298,0.5906092524528503,1.0764291286468506,True,,,70,e22998d9956b43c8ba28dd9e97072d26,2022-05-24_09-31-05,1653373865,74.91558170318604,1048332,dx6-mat-32,128.214.72.230,74.91558170318604,0,70,"21_alpha_prof=277,beta_mach_unsup=0.0344,mach_latent_dim=7",0.003,7,3,5.0,0.0344,10.0,277,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00022,0.30013391375541687,2.306908369064331,0.014238725416362286,0.58570796251297,1.1255967617034912,True,,,70,b9149eee49d5438080ca9eb0c18c8c31,2022-05-24_09-31-23,1653373883,74.98226237297058,1050027,dx6-mat-32,128.214.72.230,74.98226237297058,0,70,"22_alpha_prof=149,beta_mach_unsup=0.0296,mach_latent_dim=12",0.003,12,3,5.0,0.0296,10.0,149,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00023,0.6327891945838928,237.74900817871094,0.008470899425446987,1.014682412147522,0.9819416999816895,False,,,6,aab70a4f5c754fe98cd8e4d3460f9129,2022-05-24_09-31-13,1653373873,6.115724802017212,1055758,dx6-mat-32,128.214.72.230,6.115724802017212,0,6,"23_alpha_prof=797,beta_mach_unsup=0.0032,mach_latent_dim=8",0.003,8,3,5.0,0.0032,10.0,797,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00024,0.36928486824035645,5.778356075286865,0.0012374598300084472,0.5755211710929871,1.048227071762085,True,,,35,e919fd34ee1841d8ba1d44bfc9a70ab1,2022-05-24_09-31-52,1653373912,36.522536516189575,1056593,dx6-mat-32,128.214.72.230,36.522536516189575,0,35,"24_alpha_prof=284,beta_mach_unsup=0.0004,mach_latent_dim=10",0.003,10,3,5.0,0.0004,10.0,284,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00025,0.2045949548482895,3.025221586227417,0.2245870679616928,0.5894479155540466,1.0306835174560547,True,,,100,0b48db2000c0468e9d686700df77c661,2022-05-24_09-33-10,1653373990,105.26382684707642,1057491,dx6-mat-32,128.214.72.230,105.26382684707642,0,100,"25_alpha_prof=475,beta_mach_unsup=0.0231,mach_latent_dim=10",0.003,10,3,5.0,0.023100000000000002,10.0,475,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00026,0.28317734599113464,3.9276678562164307,0.003276367438957095,0.5692291855812073,1.1062037944793701,True,,,70,ca7127dbaff74fb0ac394f6bf55dd750,2022-05-24_09-33-09,1653373989,74.71087765693665,1060392,dx6-mat-32,128.214.72.230,74.71087765693665,0,70,"26_alpha_prof=674,beta_mach_unsup=0.0091,mach_latent_dim=7",0.003,7,3,5.0,0.0091,10.0,674,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00027,0.2754029333591461,2.9267587661743164,0.19559097290039062,0.5756084322929382,1.032778263092041,True,,,70,c769210c386a498cb8e797b848e250b6,2022-05-24_09-34-26,1653374066,74.43003702163696,1068015,dx6-mat-32,128.214.72.230,74.43003702163696,0,70,"27_alpha_prof=343,beta_mach_unsup=0.0808,mach_latent_dim=8",0.003,8,3,5.0,0.08080000000000001,10.0,343,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00028,0.3716713488101959,5.204881191253662,0.00923687219619751,0.582421064376831,1.1209516525268555,True,,,35,c315b9a72fa04c8ba988c818b03ad45b,2022-05-24_09-33-50,1653374030,37.33103895187378,1068094,dx6-mat-32,128.214.72.230,37.33103895187378,0,35,"28_alpha_prof=351,beta_mach_unsup=0.0001,mach_latent_dim=9",0.003,9,3,5.0,0.0001,10.0,351,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00029,0.33950212597846985,3.4081220626831055,0.8635210990905762,0.5827476382255554,1.0047097206115723,True,,,70,df7e442129814b199f7ecb54bc6eaa20,2022-05-24_09-35-07,1653374107,74.40516138076782,1071956,dx6-mat-32,128.214.72.230,74.40516138076782,0,70,"29_alpha_prof=828,beta_mach_unsup=0.0027,mach_latent_dim=7",0.003,7,3,5.0,0.0027,10.0,828,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00030,0.44260284304618835,5.2980055809021,0.0012009801575914025,0.6584245562553406,1.1052916049957275,True,,,35,20478fa635cb45019fa5163260b6af6f,2022-05-24_09-35-06,1653374106,37.699562549591064,1075487,dx6-mat-32,128.214.72.230,37.699562549591064,0,35,"30_alpha_prof=683,beta_mach_unsup=0.0006,mach_latent_dim=11",0.003,11,3,5.0,0.0006000000000000001,10.0,683,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00031,0.4626185894012451,5.096624374389648,0.002793546998873353,0.6319025754928589,1.1506800651550293,True,,,35,8070940380514e09a39b3453f5b6ca43,2022-05-24_09-35-48,1653374148,39.44679594039917,1079338,dx6-mat-32,128.214.72.230,39.44679594039917,0,35,"31_alpha_prof=718,beta_mach_unsup=0.0008,mach_latent_dim=11",0.003,11,3,5.0,0.0008,10.0,718,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00032,0.5895981192588806,585.6185913085938,0.01015474833548069,1.0746850967407227,1.0172743797302246,False,,,6,054bcbaea8514c2fb817127093c938cf,2022-05-24_09-35-15,1653374115,6.057441711425781,1079391,dx6-mat-32,128.214.72.230,6.057441711425781,0,6,"32_alpha_prof=972,beta_mach_unsup=0.0003,mach_latent_dim=6",0.003,6,3,5.0,0.00030000000000000003,10.0,972,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00033,0.22980664670467377,2.356698513031006,0.5241622924804688,0.5878331661224365,1.1087336540222168,True,,,100,8e22c47e19944c95bc0800c061a8daa1,2022-05-24_09-37-10,1653374230,112.62056350708008,1080216,dx6-mat-32,128.214.72.230,112.62056350708008,0,100,"33_alpha_prof=408,beta_mach_unsup=0.0012,mach_latent_dim=12",0.003,12,3,5.0,0.0012000000000000001,10.0,408,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00034,0.6909999251365662,2.169083595275879,0.007350942585617304,0.6065544486045837,1.1880850791931152,True,,,35,471c94d0ae854ff6b2da8f4a3c578bef,2022-05-24_09-36-30,1653374190,39.834768295288086,1083183,dx6-mat-32,128.214.72.230,39.834768295288086,0,35,"34_alpha_prof=406,beta_mach_unsup=0.0546,mach_latent_dim=6",0.003,6,3,5.0,0.0546,10.0,406,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00035,0.3635340631008148,6.9012298583984375,0.0018414919031783938,0.5909796357154846,1.1274845600128174,True,,,35,de171930478a41c3b97f7cf418bf9729,2022-05-24_09-37-10,1653374230,37.954181432724,1087090,dx6-mat-32,128.214.72.230,37.954181432724,0,35,"35_alpha_prof=489,beta_mach_unsup=0.0066,mach_latent_dim=7",0.003,7,3,5.0,0.0066,10.0,489,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00036,0.1923534870147705,4.325191974639893,0.6353521943092346,0.5922508239746094,1.084407091140747,True,,,100,3211d2f2cd4040b58acd48be496edb56,2022-05-24_09-39-06,1653374346,113.31160092353821,1090912,dx6-mat-32,128.214.72.230,113.31160092353821,0,100,"36_alpha_prof=984,beta_mach_unsup=0.0305,mach_latent_dim=8",0.003,8,3,5.0,0.030500000000000003,10.0,984,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00037,0.33219489455223083,4.039662837982178,0.28285518288612366,0.5789632797241211,1.0437774658203125,True,,,70,99b24f3030224c2983992e954b985fe5,2022-05-24_09-38-31,1653374311,78.76542735099792,1090914,dx6-mat-32,128.214.72.230,78.76542735099792,0,70,"37_alpha_prof=854,beta_mach_unsup=0.0002,mach_latent_dim=10",0.003,10,3,5.0,0.0002,10.0,854,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00038,0.3649022579193115,4.862185001373291,0.0013884989311918616,0.5809993743896484,1.09645414352417,True,,,35,5aebce7787ae4347ae18daf1c90a5db6,2022-05-24_09-39-12,1653374352,38.60096192359924,1098457,dx6-mat-32,128.214.72.230,38.60096192359924,0,35,"38_alpha_prof=334,beta_mach_unsup=0.0002,mach_latent_dim=7",0.003,7,3,5.0,0.0002,10.0,334,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00039,0.3631397485733032,6.915246486663818,0.0017427465645596385,0.5908848643302917,1.111018419265747,True,,,35,3d523c8c0a4942df9c5289d55fa80cb7,2022-05-24_09-39-44,1653374384,36.36471104621887,1101649,dx6-mat-32,128.214.72.230,36.36471104621887,0,35,"39_alpha_prof=547,beta_mach_unsup=0.0002,mach_latent_dim=7",0.003,7,3,5.0,0.0002,10.0,547,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00040,0.3552294671535492,3.3036797046661377,0.3460853099822998,0.5912889838218689,1.0708003044128418,True,,,70,b76df4c073334fec9a7678ade139e532,2022-05-24_09-40-27,1653374427,72.37194752693176,1102210,dx6-mat-32,128.214.72.230,72.37194752693176,0,70,"40_alpha_prof=634,beta_mach_unsup=0.0014,mach_latent_dim=6",0.003,6,3,5.0,0.0014,10.0,634,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00041,0.6653485298156738,315.7641296386719,0.0029578476678580046,1.0234627723693848,1.0370714664459229,False,,,5,2d2bfeaa60434ef790fc4fac3fe33797,2022-05-24_09-39-52,1653374392,5.103505849838257,1105480,dx6-mat-32,128.214.72.230,5.103505849838257,0,5,"41_alpha_prof=680,beta_mach_unsup=0.0009,mach_latent_dim=8",0.003,8,3,5.0,0.0009000000000000001,10.0,680,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00042,0.295501708984375,4.10844087600708,1.3296594619750977,0.592962920665741,1.3715407848358154,True,,,70,2c2dfeaa9ff04d129487886219137e44,2022-05-24_09-41-14,1653374474,78.5974793434143,1106249,dx6-mat-32,128.214.72.230,78.5974793434143,0,70,"42_alpha_prof=838,beta_mach_unsup=0.0002,mach_latent_dim=9",0.003,9,3,5.0,0.0002,10.0,838,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00043,0.7232218384742737,58.98493576049805,0.00040122013888321817,1.0000442266464233,0.991837739944458,False,,,3,2e2a399392d24c319f47589b04474da6,2022-05-24_09-40-32,1653374432,2.8827176094055176,1109667,dx6-mat-32,128.214.72.230,2.8827176094055176,0,3,"43_alpha_prof=604,beta_mach_unsup=0.0004,mach_latent_dim=12",0.003,12,3,5.0,0.0004,10.0,604,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00044,0.22258615493774414,2.311283826828003,0.23540817201137543,0.6008522510528564,1.0381391048431396,True,,,100,e1af25c2440d4e1499631a053e54e1c7,2022-05-24_09-42-25,1653374545,110.29765915870667,1110209,dx6-mat-32,128.214.72.230,110.29765915870667,0,100,"44_alpha_prof=282,beta_mach_unsup=0.037,mach_latent_dim=9",0.003,9,3,5.0,0.037000000000000005,10.0,282,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00045,0.29075607657432556,3.3925819396972656,0.7378095984458923,0.5845974683761597,1.0030999183654785,True,,,70,37ed56df3d0141878b892699b8b9d2d5,2022-05-24_09-42-28,1653374548,72.42460870742798,1113832,dx6-mat-32,128.214.72.230,72.42460870742798,0,70,"45_alpha_prof=596,beta_mach_unsup=0.0655,mach_latent_dim=7",0.003,7,3,5.0,0.0655,10.0,596,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00046,0.18836070597171783,2.8704288005828857,1.0684159994125366,0.5861871838569641,1.0573554039001465,True,,,100,552ba3ae66b3411981d43c506484c3d4,2022-05-24_09-44-14,1653374654,106.72871780395508,1120976,dx6-mat-32,128.214.72.230,106.72871780395508,0,100,"46_alpha_prof=749,beta_mach_unsup=0.021,mach_latent_dim=12",0.003,12,3,5.0,0.021,10.0,749,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
