trial_id,loss,KLD_mach,KLD_stoch,loss_mp,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.LR,config.mach_latent_dim,config.stoch_latent_dim,config.beta_stoch,config.beta_mach_unsup,config.beta_mach_sup,config.alpha_prof,config.alpha_mach,config.start_sup_time,config.physics,config.gamma_stored_energy,config.encoder_end_dense_size,config.dataset_choice,config.scheduler_step,config.mp_hdims_aux,config.mp_hdims_cond
aa7e5_00112,0.40053093433380127,9.194913864135742,0.022186921909451485,0.7763872146606445,2.292670488357544,True,,,35,2abf6c0aa918434cb5472912be5bc2e8,2022-04-27_02-21-41,1651015301,80.97038292884827,929339,adam-der-physiker,192.168.1.121,80.97038292884827,0,35,"112_alpha_prof=414,beta_mach_unsup=0.0881",0.003,9,3,1.0,0.0881,10.0,414,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00113,0.17797058820724487,19.713560104370117,0.6368415355682373,0.709820568561554,2.190824508666992,True,,,50,0e1fdb2d0fda4f9b95a44c97d7614605,2022-04-27_02-22-19,1651015339,111.67152667045593,929761,adam-der-physiker,192.168.1.121,111.67152667045593,0,50,"113_alpha_prof=233,beta_mach_unsup=0.0004",0.003,9,3,1.0,0.0004,10.0,233,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00114,0.1838703155517578,21.35584831237793,0.11149033904075623,0.7018899321556091,2.1498217582702637,True,,,50,32ab200d169548a092c36fd4d5f539ba,2022-04-27_02-23-33,1651015413,110.423410654068,935737,adam-der-physiker,192.168.1.121,110.423410654068,0,50,"114_alpha_prof=493,beta_mach_unsup=0.0014",0.003,9,3,1.0,0.0014,10.0,493,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00115,0.17323459684848785,21.464521408081055,1.4269160032272339,0.7194438576698303,2.1700563430786133,True,,,50,f2152c8d35c7435b94be121f22627dd5,2022-04-27_02-24-13,1651015453,112.09592151641846,938717,adam-der-physiker,192.168.1.121,112.09592151641846,0,50,"115_alpha_prof=468,beta_mach_unsup=0.0029",0.003,9,3,1.0,0.0029000000000000002,10.0,468,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00116,0.1545633226633072,13.471434593200684,2.6080260276794434,0.7007619738578796,2.150695323944092,True,,,50,a0b99a1844344bcbb942acf728249109,2022-04-27_02-25-28,1651015528,112.56231927871704,944690,adam-der-physiker,192.168.1.121,112.56231927871704,0,50,"116_alpha_prof=295,beta_mach_unsup=0.0005",0.003,9,3,1.0,0.0005,10.0,295,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00117,0.19050584733486176,28.25672149658203,0.05438263714313507,0.6972661018371582,2.2420876026153564,True,,,50,e59e2afb3d86494f835b20e79d1f28ff,2022-04-27_02-26-08,1651015568,112.69278407096863,947670,adam-der-physiker,192.168.1.121,112.69278407096863,0,50,"117_alpha_prof=280,beta_mach_unsup=0.0003",0.003,9,3,1.0,0.00030000000000000003,10.0,280,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00118,0.38912612199783325,14.764843940734863,4.312156677246094,0.8377071619033813,2.2046971321105957,True,,,35,801a0bade3494aad9ed420c503820bf6,2022-04-27_02-26-51,1651015611,80.20020389556885,953645,adam-der-physiker,192.168.1.121,80.20020389556885,0,35,"118_alpha_prof=824,beta_mach_unsup=0.0002",0.003,9,3,1.0,0.0002,10.0,824,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00119,0.18991924822330475,17.769912719726562,0.012064963579177856,0.7066544890403748,2.154517412185669,True,,,50,a692136b07704162b16ca34f6ca52223,2022-04-27_02-28-03,1651015683,112.68419170379639,956623,adam-der-physiker,192.168.1.121,112.68419170379639,0,50,"119_alpha_prof=433,beta_mach_unsup=0.0004",0.003,9,3,1.0,0.0004,10.0,433,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00120,0.3895052671432495,13.926850318908691,3.583422899246216,0.8387535214424133,2.1952030658721924,True,,,35,6602c3d017b14a86a50f230fc1065358,2022-04-27_02-28-13,1651015693,79.50185990333557,959910,adam-der-physiker,192.168.1.121,79.50185990333557,0,35,"120_alpha_prof=937,beta_mach_unsup=0.0372",0.003,9,3,1.0,0.037200000000000004,10.0,937,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00121,0.3930792808532715,22.280080795288086,1.5205929279327393,0.8386389017105103,2.1403262615203857,True,,,35,f775b3583d024e2ea0aceca2a9378100,2022-04-27_02-29-23,1651015763,77.47548794746399,965577,adam-der-physiker,192.168.1.121,77.47548794746399,0,35,"121_alpha_prof=748,beta_mach_unsup=0.0003",0.003,9,3,1.0,0.00030000000000000003,10.0,748,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00122,0.2013806700706482,18.494722366333008,0.42859938740730286,0.7061060667037964,2.1783487796783447,True,,,50,25d28567ab9b44b6b337dfbe62e84b6e,2022-04-27_02-30-09,1651015809,113.78188419342041,966177,adam-der-physiker,192.168.1.121,113.78188419342041,0,50,"122_alpha_prof=163,beta_mach_unsup=0.0002",0.003,9,3,1.0,0.0002,10.0,163,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00123,0.3945844769477844,19.69755744934082,1.7629921436309814,0.846910297870636,2.2433812618255615,True,,,35,dfcd917c3e3e4a54bc8487c486a6ac7d,2022-04-27_02-30-44,1651015844,78.51915836334229,971801,adam-der-physiker,192.168.1.121,78.51915836334229,0,35,"123_alpha_prof=680,beta_mach_unsup=0.0031",0.003,9,3,1.0,0.0031000000000000003,10.0,680,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00124,0.35727250576019287,26.109840393066406,3.2379164695739746,0.843662440776825,2.1839003562927246,True,,,35,f86665f763aa457185b53a5a34c6abd0,2022-04-27_02-31-31,1651015891,79.61316156387329,975308,adam-der-physiker,192.168.1.121,79.61316156387329,0,35,"124_alpha_prof=621,beta_mach_unsup=0.0011",0.003,9,3,1.0,0.0011,10.0,621,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00125,0.392469197511673,21.245363235473633,4.190734386444092,0.8449100852012634,2.1412477493286133,True,,,35,d3e1df83852147dab806345a05299633,2022-04-27_02-32-04,1651015924,77.48193669319153,978023,adam-der-physiker,192.168.1.121,77.48193669319153,0,35,"125_alpha_prof=688,beta_mach_unsup=0.0006",0.003,9,3,1.0,0.0006000000000000001,10.0,688,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00126,0.38890162110328674,17.85569953918457,4.599546432495117,0.839181661605835,2.15995454788208,True,,,35,e3febe6ac4ca447598343b89997b2c63,2022-04-27_02-32-53,1651015973,79.5973539352417,981707,adam-der-physiker,192.168.1.121,79.5973539352417,0,35,"126_alpha_prof=905,beta_mach_unsup=0.0002",0.003,9,3,1.0,0.0002,10.0,905,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00127,0.3635166883468628,34.38274002075195,2.5792627334594727,0.8437933325767517,2.158310890197754,True,,,35,0783abb2171a4efeae0358f8f7dfac80,2022-04-27_02-33-25,1651016005,78.53925561904907,984247,adam-der-physiker,192.168.1.121,78.53925561904907,0,35,"127_alpha_prof=666,beta_mach_unsup=0.0039",0.003,9,3,1.0,0.0039000000000000003,10.0,666,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00128,0.18554025888442993,15.125247955322266,0.101801797747612,0.698428213596344,2.1617913246154785,True,,,50,0e4d1005b2454e8f80d99f8379fb2aad,2022-04-27_02-34-47,1651016087,111.74452209472656,988064,adam-der-physiker,192.168.1.121,111.74452209472656,0,50,"128_alpha_prof=424,beta_mach_unsup=0.0302",0.003,9,3,1.0,0.0302,10.0,424,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00129,0.35601529479026794,28.200101852416992,3.088709831237793,0.8405900597572327,2.140979290008545,True,,,35,1b6ab999638a46dd99187d1f765e7c1d,2022-04-27_02-34-47,1651016087,80.36983704566956,990558,adam-der-physiker,192.168.1.121,80.36983704566956,0,35,"129_alpha_prof=565,beta_mach_unsup=0.0004",0.003,9,3,1.0,0.0004,10.0,565,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00130,0.3895778954029083,12.905821800231934,1.8022208213806152,0.7790206670761108,2.160280466079712,True,,,35,5ad324f0a15e4179ba118f0c512aa242,2022-04-27_02-36-08,1651016168,79.24157619476318,996972,adam-der-physiker,192.168.1.121,79.24157619476318,0,35,"130_alpha_prof=882,beta_mach_unsup=0.0477",0.003,9,3,1.0,0.0477,10.0,882,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00131,0.4104924201965332,6.565337657928467,0.1389126479625702,0.8334035277366638,2.12477707862854,True,,,35,b884fb408bc4471581775edcdc559e44,2022-04-27_02-36-08,1651016168,78.73903822898865,997040,adam-der-physiker,192.168.1.121,78.73903822898865,0,35,"131_alpha_prof=216,beta_mach_unsup=0.0844",0.003,9,3,1.0,0.0844,10.0,216,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00132,0.3890441060066223,19.884212493896484,4.282190322875977,0.8506688475608826,2.1269760131835938,True,,,35,4462b3cdea014b408d2a8f2d78882f42,2022-04-27_02-37-28,1651016248,77.91770792007446,1003282,adam-der-physiker,192.168.1.121,77.91770792007446,0,35,"132_alpha_prof=823,beta_mach_unsup=0.0006",0.003,9,3,1.0,0.0006000000000000001,10.0,823,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00133,0.1845555156469345,16.48590660095215,0.010978705249726772,0.7033556699752808,2.2003607749938965,True,,,50,c7e5c1d1acfa42609735eb02a4164f2f,2022-04-27_02-38-03,1651016283,111.88330268859863,1003329,adam-der-physiker,192.168.1.121,111.88330268859863,0,50,"133_alpha_prof=455,beta_mach_unsup=0.011",0.003,9,3,1.0,0.011000000000000001,10.0,455,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00134,0.3554874360561371,28.05146026611328,3.123187303543091,0.8411356210708618,2.1738224029541016,True,,,35,7c4e6d837a644d41975eb6f5f35c2ed2,2022-04-27_02-38-51,1651016331,80.70521974563599,1009596,adam-der-physiker,192.168.1.121,80.70521974563599,0,35,"134_alpha_prof=610,beta_mach_unsup=0.0001",0.003,9,3,1.0,0.0001,10.0,610,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00135,0.18933400511741638,15.535962104797363,0.0694563239812851,0.7129794359207153,2.1288211345672607,True,,,50,5dea4056ea9b4988842ede7d3279c54a,2022-04-27_02-39-56,1651016396,111.06662797927856,1012179,adam-der-physiker,192.168.1.121,111.06662797927856,0,50,"135_alpha_prof=402,beta_mach_unsup=0.0081",0.003,9,3,1.0,0.0081,10.0,402,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00136,0.34752342104911804,20.31151580810547,3.1661264896392822,0.8502030968666077,2.1501824855804443,True,,,35,83d498c388054c03a0358645516c51ec,2022-04-27_02-40-12,1651016412,78.29464626312256,1015998,adam-der-physiker,192.168.1.121,78.29464626312256,0,35,"136_alpha_prof=644,beta_mach_unsup=0.0045",0.003,9,3,1.0,0.0045000000000000005,10.0,644,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00137,0.3283979892730713,14.810283660888672,5.799095630645752,0.8228992223739624,2.1528480052948,True,,,50,c2860b0e70954bb4a4596024ee6ec86b,2022-04-27_02-41-50,1651016510,111.28825831413269,1021091,adam-der-physiker,192.168.1.121,111.28825831413269,0,50,"137_alpha_prof=907,beta_mach_unsup=0.0078",0.003,9,3,1.0,0.0078000000000000005,10.0,907,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00138,0.3954748213291168,24.09211540222168,3.2214925289154053,0.8387681841850281,2.1777255535125732,True,,,35,a1518c5c7a5c4f97b2c918bf9c80026a,2022-04-27_02-41-33,1651016493,79.21970248222351,1022221,adam-der-physiker,192.168.1.121,79.21970248222351,0,35,"138_alpha_prof=635,beta_mach_unsup=0.0001",0.003,9,3,1.0,0.0001,10.0,635,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00139,0.33139947056770325,24.834129333496094,5.066962718963623,0.8271728157997131,2.327481508255005,True,,,50,927c159fdb234e4080d6cfbab7ed0ab8,2022-04-27_02-43-28,1651016608,112.21870517730713,1028727,adam-der-physiker,192.168.1.121,112.21870517730713,0,50,"139_alpha_prof=997,beta_mach_unsup=0.0052",0.003,9,3,1.0,0.005200000000000001,10.0,997,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00140,0.1715649962425232,14.697648048400879,0.27116063237190247,0.695231556892395,2.1971747875213623,True,,,50,5c92e0e7e8214459a500a66d5e013492,2022-04-27_02-43-46,1651016626,114.46844553947449,1029856,adam-der-physiker,192.168.1.121,114.46844553947449,0,50,"140_alpha_prof=393,beta_mach_unsup=0.0003",0.003,9,3,1.0,0.00030000000000000003,10.0,393,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00141,0.22111612558364868,12.608595848083496,0.0562756210565567,0.7268558740615845,2.148188591003418,True,,,50,09efbfb7e83541368fdc7a1943b933d5,2022-04-27_02-45-24,1651016724,113.28915166854858,1037698,adam-der-physiker,192.168.1.121,113.28915166854858,0,50,"141_alpha_prof=141,beta_mach_unsup=0.0004",0.003,9,3,1.0,0.0004,10.0,141,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00142,0.19102297723293304,15.518365859985352,0.019720179960131645,0.7062592506408691,2.1797120571136475,True,,,50,ea8d4d6587d8493b95aca781b05930a2,2022-04-27_02-45-42,1651016742,112.9277286529541,1038917,adam-der-physiker,192.168.1.121,112.9277286529541,0,50,"142_alpha_prof=195,beta_mach_unsup=0.002",0.003,9,3,1.0,0.002,10.0,195,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00143,0.17010124027729034,14.802779197692871,2.250253677368164,0.699497640132904,2.1083099842071533,True,,,50,d737da26f456406cb41b0a7d0f4ee41b,2022-04-27_02-47-17,1651016837,111.31483054161072,1046654,adam-der-physiker,192.168.1.121,111.31483054161072,0,50,"143_alpha_prof=505,beta_mach_unsup=0.011",0.003,9,3,1.0,0.011000000000000001,10.0,505,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00144,0.38831984996795654,16.205202102661133,4.176373481750488,0.8399644494056702,2.207986831665039,True,,,35,3e703aa5198a4f03b9f2a86eb28a9cda,2022-04-27_02-47-03,1651016823,79.56929397583008,1047872,adam-der-physiker,192.168.1.121,79.56929397583008,0,35,"144_alpha_prof=972,beta_mach_unsup=0.0004",0.003,9,3,1.0,0.0004,10.0,972,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00145,0.3523481488227844,21.832284927368164,3.2161240577697754,0.8398923873901367,2.1605091094970703,True,,,35,820b6d3239ef4b52ab2dceeb500a7d2f,2022-04-27_02-48-25,1651016905,78.9656286239624,1054375,adam-der-physiker,192.168.1.121,78.9656286239624,0,35,"145_alpha_prof=623,beta_mach_unsup=0.0004",0.003,9,3,1.0,0.0004,10.0,623,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00146,0.41669169068336487,7.8528666496276855,0.26970070600509644,0.8056318163871765,2.201120615005493,True,,,35,296c59a505ee4d1f822abf4f3f54c84e,2022-04-27_02-48-40,1651016920,80.66809964179993,1055327,adam-der-physiker,192.168.1.121,80.66809964179993,0,35,"146_alpha_prof=229,beta_mach_unsup=0.0435",0.003,9,3,1.0,0.043500000000000004,10.0,229,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00147,0.20063214004039764,16.32620620727539,0.03130176663398743,0.7061907649040222,2.140496253967285,True,,,50,a6f72217af85456a8f0e251c64d20aca,2022-04-27_02-50-19,1651017019,112.09428477287292,1060689,adam-der-physiker,192.168.1.121,112.09428477287292,0,50,"147_alpha_prof=179,beta_mach_unsup=0.0005",0.003,9,3,1.0,0.0005,10.0,179,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00148,0.1748502403497696,15.213690757751465,1.1572861671447754,0.7154316306114197,2.1292335987091064,True,,,50,b859079d7be445e3809d43a8b8c50891,2022-04-27_02-50-35,1651017035,112.43551015853882,1061730,adam-der-physiker,192.168.1.121,112.43551015853882,0,50,"148_alpha_prof=438,beta_mach_unsup=0.0091",0.003,9,3,1.0,0.0091,10.0,438,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00149,0.3943074941635132,16.5203857421875,0.03558982163667679,0.8303323984146118,2.145951986312866,True,,,35,6f85fdba66294da1b91bf33937bb349e,2022-04-27_02-51-41,1651017101,79.7281265258789,1069652,adam-der-physiker,192.168.1.121,79.7281265258789,0,35,"149_alpha_prof=905,beta_mach_unsup=0.0243",0.003,9,3,1.0,0.024300000000000002,10.0,905,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00150,0.3987257778644562,17.829740524291992,1.7240958213806152,0.8424636721611023,2.1389708518981934,True,,,35,2fca9309ea60448ebf2350c0d6e25c6b,2022-04-27_02-51-56,1651017116,78.72929978370667,1070694,adam-der-physiker,192.168.1.121,78.72929978370667,0,35,"150_alpha_prof=668,beta_mach_unsup=0.0046",0.003,9,3,1.0,0.0046,10.0,668,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00151,0.16317318379878998,15.464284896850586,2.0508196353912354,0.7054213285446167,2.250779867172241,True,,,50,65116491075745558835ba2040f21938,2022-04-27_02-53-36,1651017216,112.69895815849304,1075966,adam-der-physiker,192.168.1.121,112.69895815849304,0,50,"151_alpha_prof=639,beta_mach_unsup=0.0584",0.003,9,3,1.0,0.0584,10.0,639,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00152,0.17328497767448425,15.365216255187988,0.04124726355075836,0.6899974346160889,2.1657392978668213,True,,,50,a1e5874f814c4a8d9c3357fb6a85bcf5,2022-04-27_02-53-50,1651017230,111.50364995002747,1077007,adam-der-physiker,192.168.1.121,111.50364995002747,0,50,"152_alpha_prof=333,beta_mach_unsup=0.0016",0.003,9,3,1.0,0.0016,10.0,333,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00153,0.3602374196052551,23.052026748657227,2.132931709289551,0.8394079208374023,2.143195867538452,True,,,35,79db86a94a9d4238b12032e1b9f42473,2022-04-27_02-54-58,1651017298,79.12498998641968,1084962,adam-der-physiker,192.168.1.121,79.12498998641968,0,35,"153_alpha_prof=526,beta_mach_unsup=0.0002",0.003,9,3,1.0,0.0002,10.0,526,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00154,0.41134995222091675,5.266162395477295,1.7359493970870972,0.810613214969635,2.1494715213775635,True,,,35,8713bfde07b24f38afcbb060f06b54a2,2022-04-27_02-55-11,1651017311,78.71300721168518,1085872,adam-der-physiker,192.168.1.121,78.71300721168518,0,35,"154_alpha_prof=115,beta_mach_unsup=0.0855",0.003,9,3,1.0,0.0855,10.0,115,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00155,0.16342522203922272,16.18548583984375,0.1658046841621399,0.6938472390174866,2.297504425048828,True,,,50,6f977f96bcbe4521bb6b5569065f7607,2022-04-27_02-56-53,1651017413,112.98587465286255,1091270,adam-der-physiker,192.168.1.121,112.98587465286255,0,50,"155_alpha_prof=398,beta_mach_unsup=0.0089",0.003,9,3,1.0,0.0089,10.0,398,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00156,0.18601249158382416,16.709230422973633,0.07418415695428848,0.7128230929374695,2.1876606941223145,True,,,50,e303e3fa15354222856ee71227e6f382,2022-04-27_02-57-07,1651017427,113.55345439910889,1092178,adam-der-physiker,192.168.1.121,113.55345439910889,0,50,"156_alpha_prof=321,beta_mach_unsup=0.0039",0.003,9,3,1.0,0.0039000000000000003,10.0,321,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00157,0.39564669132232666,18.156925201416016,3.223717451095581,0.841330885887146,2.139357805252075,True,,,35,e42b48cd73a2494180778e9bb98cbd04,2022-04-27_02-58-16,1651017496,79.85100746154785,1100266,adam-der-physiker,192.168.1.121,79.85100746154785,0,35,"157_alpha_prof=772,beta_mach_unsup=0.0005",0.003,9,3,1.0,0.0005,10.0,772,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00158,0.18073168396949768,17.458436965942383,1.9094520807266235,0.7044450640678406,2.208590507507324,True,,,50,9aa99f72773d4a3cbdb8e32afae2c09f,2022-04-27_02-59-03,1651017543,114.3527762889862,1101130,adam-der-physiker,192.168.1.121,114.3527762889862,0,50,"158_alpha_prof=498,beta_mach_unsup=0.0033",0.003,9,3,1.0,0.0033,10.0,498,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00159,0.3395746052265167,16.444591522216797,2.308594226837158,0.8338871002197266,2.442786931991577,True,,,35,97ac9536ee2046e2a050e136511888f1,2022-04-27_02-59-37,1651017577,79.2978720664978,1106488,adam-der-physiker,192.168.1.121,79.2978720664978,0,35,"159_alpha_prof=785,beta_mach_unsup=0.0237",0.003,9,3,1.0,0.023700000000000002,10.0,785,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00160,0.17260149121284485,11.590633392333984,0.8382462859153748,0.7036231756210327,2.1428635120391846,True,,,50,3c5192785c6e4bce9679090c10474fd6,2022-04-27_03-00-58,1651017658,112.055335521698,1110177,adam-der-physiker,192.168.1.121,112.055335521698,0,50,"160_alpha_prof=250,beta_mach_unsup=0.0158",0.003,9,3,1.0,0.0158,10.0,250,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00161,0.17643074691295624,22.90187644958496,1.2662135362625122,0.7024028301239014,2.2167649269104004,True,,,50,079d87f946d744e392c414f813ee1920,2022-04-27_03-01-31,1651017691,111.40956664085388,1112802,adam-der-physiker,192.168.1.121,111.40956664085388,0,50,"161_alpha_prof=518,beta_mach_unsup=0.0055",0.003,9,3,1.0,0.0055000000000000005,10.0,518,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00162,0.1799851804971695,14.689635276794434,0.01168238278478384,0.7007190585136414,2.272643566131592,True,,,50,491feeadafc940679b785f9dba9e7274,2022-04-27_03-02-52,1651017772,111.99321103096008,1119132,adam-der-physiker,192.168.1.121,111.99321103096008,0,50,"162_alpha_prof=495,beta_mach_unsup=0.0139",0.003,9,3,1.0,0.013900000000000001,10.0,495,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00163,0.4147314727306366,5.701217174530029,0.8882139325141907,0.7995310425758362,2.1972973346710205,True,,,35,c6ee6739efb54b978e2881890d06d4b1,2022-04-27_03-02-52,1651017772,78.98243355751038,1121710,adam-der-physiker,192.168.1.121,78.98243355751038,0,35,"163_alpha_prof=151,beta_mach_unsup=0.0599",0.003,9,3,1.0,0.0599,10.0,151,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00164,0.39000651240348816,18.685754776000977,4.76503324508667,0.8461954593658447,2.2016584873199463,True,,,35,c06b9197082d4ebc8c453b560fb3c005,2022-04-27_03-04-13,1651017853,78.687673330307,1128087,adam-der-physiker,192.168.1.121,78.687673330307,0,35,"164_alpha_prof=817,beta_mach_unsup=0.0005",0.003,9,3,1.0,0.0005,10.0,817,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00165,0.40405407547950745,7.8219380378723145,0.039579734206199646,0.7904439568519592,2.1452527046203613,True,,,35,150bc368a30b4eb58a8ef6f87706ba0b,2022-04-27_03-04-13,1651017853,78.21077299118042,1128135,adam-der-physiker,192.168.1.121,78.21077299118042,0,35,"165_alpha_prof=435,beta_mach_unsup=0.0783",0.003,9,3,1.0,0.07830000000000001,10.0,435,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00166,0.3857235610485077,18.88758659362793,5.153578758239746,0.8439085483551025,2.130643367767334,True,,,35,7cd26e741d6241b493f6d0be296d38a4,2022-04-27_03-05-33,1651017933,78.15797686576843,1134441,adam-der-physiker,192.168.1.121,78.15797686576843,0,35,"166_alpha_prof=986,beta_mach_unsup=0.0016",0.003,9,3,1.0,0.0016,10.0,986,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
