trial_id,loss,KLD_mach,KLD_stoch,loss_mp,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.LR,config.mach_latent_dim,config.beta_stoch,config.beta_mach,config.alpha_prof,config.alpha_mach
ed8eb_00018,0.06683400273323059,35.76645278930664,0.0028439995367079973,0.49374890327453613,5.2521562576293945,True,,,50,24e25bfd10474f958c51db8706c9eec6,2022-02-13_13-25-53,1644751553,269.41997599601746,206403,g6301.mahti.csc.fi,10.141.5.208,269.41997599601746,0,50,"18_beta_stoch=0.00495,mach_latent_dim=10",0.003,10,0.00495,250,1.0,1.0
ed8eb_00019,0.06339577585458755,59.97590637207031,7.8271565437316895,0.5073531866073608,5.190133810043335,True,,,50,825483a42aa94779baeb9139845459a8,2022-02-13_13-26-00,1644751560,271.3724889755249,206305,g6301.mahti.csc.fi,10.141.5.208,271.3724889755249,0,50,"19_beta_stoch=0.00025,mach_latent_dim=10",0.003,10,0.00025,250,1.0,1.0
ed8eb_00020,0.05958761274814606,38.5241813659668,6.61012077331543,0.5252577662467957,4.941421270370483,True,,,50,b44eb945535a42d08de323a2fc089efb,2022-02-13_13-25-48,1644751548,259.2951834201813,206497,g6301.mahti.csc.fi,10.141.5.208,259.2951834201813,0,50,"20_beta_stoch=0.00035,mach_latent_dim=9",0.003,9,0.00035,250,1.0,1.0
ed8eb_00021,0.20898768305778503,41.41554260253906,0.008036433719098568,0.6363540291786194,4.558419942855835,True,,,50,a7d7595902fa49e99c48fe4bebe2ac81,2022-02-13_13-25-49,1644751549,258.5967035293579,206336,g6301.mahti.csc.fi,10.141.5.208,258.5967035293579,0,50,"21_beta_stoch=0.00115,mach_latent_dim=13",0.003,13,0.00115,250,1.0,1.0
ed8eb_00022,0.3036381006240845,7.710302829742432,6.745024620613549e-06,0.6443007588386536,4.882171869277954,True,,,40,fc65ea5d44ec4e6aa7e22b6143014ad7,2022-02-13_13-25-00,1644751500,209.2132773399353,206541,g6301.mahti.csc.fi,10.141.5.208,209.2132773399353,0,40,"22_beta_stoch=0.20695,mach_latent_dim=6",0.003,6,0.20695000000000002,250,1.0,1.0
ed8eb_00023,0.2130948305130005,20.68975067138672,0.00013193718041293323,0.6396939754486084,5.061378479003906,True,,,40,dd5c82afbd204f44a6b702905dedc200,2022-02-13_13-25-48,1644751548,213.235267162323,206339,g6301.mahti.csc.fi,10.141.5.208,213.235267162323,0,40,"23_beta_stoch=0.04915,mach_latent_dim=14",0.003,14,0.04915,250,1.0,1.0
ed8eb_00024,0.2989240884780884,30.504907608032227,9.616469383239746,0.5173311829566956,4.999932765960693,True,,,40,dc91d65133e04788a131cfd4e8da25b1,2022-02-13_13-28-35,1644751715,213.60808634757996,206540,g6301.mahti.csc.fi,10.141.5.208,213.60808634757996,0,40,"24_beta_stoch=0.0001,mach_latent_dim=6",0.003,6,0.0001,250,1.0,1.0
ed8eb_00025,0.20258919894695282,43.49132537841797,6.551802635192871,0.6324652433395386,4.892756223678589,True,,,50,8cd447725c024d43b97287cf582f8ee2,2022-02-13_13-29-24,1644751764,258.5459818840027,206413,g6301.mahti.csc.fi,10.141.5.208,258.5459818840027,0,50,"25_beta_stoch=0.00015,mach_latent_dim=13",0.003,13,0.00015000000000000001,250,1.0,1.0
ed8eb_00026,0.07507473975419998,23.15422821044922,3.763930320739746,0.5318279266357422,3.8454320430755615,True,,,50,d48e8b2bc31745189b51df85ae8e2802,2022-02-13_13-29-29,1644751769,256.76753973960876,206338,g6301.mahti.csc.fi,10.141.5.208,256.76753973960876,0,50,"26_beta_stoch=0.0013,mach_latent_dim=5",0.003,5,0.0013000000000000002,250,1.0,1.0
ed8eb_00027,0.7370331883430481,21.84362030029297,9.775938451639377e-06,0.6436408758163452,5.203371286392212,True,,,40,60467903f6504fc8bd90a6ebbdae30ab,2022-02-13_13-29-24,1644751764,214.13030529022217,206383,g6301.mahti.csc.fi,10.141.5.208,214.13030529022217,0,40,"27_beta_stoch=0.00015,mach_latent_dim=6",0.003,6,0.00015000000000000001,250,1.0,1.0
ed8eb_00028,0.059633802622556686,50.713050842285156,2.427807331085205,0.5023790597915649,4.9631874561309814,True,,,50,f6a8c1b145984747a81b60c3d555e20f,2022-02-13_13-30-13,1644751813,260.7764313220978,206471,g6301.mahti.csc.fi,10.141.5.208,260.7764313220978,0,50,"28_beta_stoch=0.00095,mach_latent_dim=10",0.003,10,0.00095,250,1.0,1.0
ed8eb_00029,0.21561384201049805,21.11528778076172,0.00022163745597936213,0.6390766501426697,5.186651706695557,True,,,40,ea82fbb0e2f2450a8ca9b783f26170e5,2022-02-13_13-29-24,1644751764,211.80335521697998,206363,g6301.mahti.csc.fi,10.141.5.208,211.80335521697998,0,40,"29_beta_stoch=0.04455,mach_latent_dim=14",0.003,14,0.04455,250,1.0,1.0
ed8eb_00030,0.5102664232254028,34.00333786010742,0.4028264880180359,0.5170164704322815,4.930408954620361,True,,,40,b9bf584cbc394b3987ff2dc4ecb06560,2022-02-13_13-29-23,1644751763,208.3269486427307,205644,g6301.mahti.csc.fi,10.141.5.208,208.3269486427307,0,40,"30_beta_stoch=0.0021,mach_latent_dim=11",0.003,11,0.0021000000000000003,250,1.0,1.0
ed8eb_00031,0.30304840207099915,16.82510757446289,3.173223012709059e-05,0.6429536938667297,5.751580476760864,True,,,40,ef4d65147840440bb786cc8a8c41cdf7,2022-02-13_13-29-36,1644751776,213.97553181648254,206539,g6301.mahti.csc.fi,10.141.5.208,213.97553181648254,0,40,"31_beta_stoch=0.06025,mach_latent_dim=12",0.003,12,0.060250000000000005,250,1.0,1.0
ed8eb_00032,0.06246615946292877,45.60763931274414,1.633684754371643,0.5006637573242188,5.031932592391968,True,,,50,96d1c42d403b459cb72188d417c415bc,2022-02-13_13-33-03,1644751983,265.6224899291992,206506,g6301.mahti.csc.fi,10.141.5.208,265.6224899291992,0,50,"32_beta_stoch=0.00155,mach_latent_dim=10",0.003,10,0.0015500000000000002,250,1.0,1.0
ed8eb_00033,0.09023077040910721,30.522167205810547,2.029212474822998,0.5198649168014526,4.562788724899292,True,,,50,13a41fee250a452589f0af43e4fab5b6,2022-02-13_13-33-54,1644752034,268.7923331260681,206199,g6301.mahti.csc.fi,10.141.5.208,268.7923331260681,0,50,"33_beta_stoch=0.0015,mach_latent_dim=8",0.003,8,0.0015,250,1.0,1.0
ed8eb_00034,0.06041397899389267,19.99516487121582,0.0008741732453927398,0.510500967502594,4.543742656707764,True,,,50,0470afbb47ad4da18ac4a4be0d0a926a,2022-02-13_13-33-46,1644752026,260.58227610588074,205561,g6301.mahti.csc.fi,10.141.5.208,260.58227610588074,0,50,"34_beta_stoch=0.06875,mach_latent_dim=13",0.003,13,0.06875,250,1.0,1.0
ed8eb_00035,0.2104182094335556,25.45128631591797,0.0006431370857171714,0.6347048282623291,5.135239601135254,True,,,50,4d6cf10fbec34267b137b68a4f910eab,2022-02-13_13-33-46,1644752026,259.92277574539185,206490,g6301.mahti.csc.fi,10.141.5.208,259.92277574539185,0,50,"35_beta_stoch=0.024,mach_latent_dim=13",0.003,13,0.024,250,1.0,1.0
ed8eb_00036,0.07265809923410416,9.523904800415039,3.100616959272884e-05,0.5298532843589783,4.8487749099731445,True,,,50,f424b188305e4819b10cefa24a7c7e2b,2022-02-13_13-33-46,1644752026,259.7492368221283,206335,g6301.mahti.csc.fi,10.141.5.208,259.7492368221283,0,50,"36_beta_stoch=0.3091,mach_latent_dim=7",0.003,7,0.30910000000000004,250,1.0,1.0
ed8eb_00037,0.06363192945718765,19.693456649780273,8.800921932561323e-05,0.5060665011405945,4.395326375961304,True,,,50,d7f1b5305a6b47b49afcffec8bc0b7ed,2022-02-13_13-33-49,1644752029,257.85952162742615,206507,g6301.mahti.csc.fi,10.141.5.208,257.85952162742615,0,50,"37_beta_stoch=0.0497,mach_latent_dim=10",0.003,10,0.0497,250,1.0,1.0
ed8eb_00038,0.09829296171665192,62.958194732666016,1.586787462234497,0.5376724600791931,5.062313795089722,False,,,23,3b457383c70c4ccab484962a4ea05008,2022-02-13_13-31-44,1644751904,125.90330243110657,206340,g6301.mahti.csc.fi,10.141.5.208,125.90330243110657,0,23,"38_beta_stoch=0.0022,mach_latent_dim=10",0.003,10,0.0022,250,1.0,1.0
ed8eb_00039,0.7370331883430481,34.09852600097656,1.2448195775505155e-05,0.5223661661148071,4.986127138137817,True,,,40,ae13d238bc5548cca47d232f48a71e07,2022-02-13_13-33-44,1644752024,209.58991193771362,206504,g6301.mahti.csc.fi,10.141.5.208,209.58991193771362,0,40,"39_beta_stoch=0.0001,mach_latent_dim=6",0.003,6,0.0001,250,1.0,1.0
ed8eb_00040,0.31418707966804504,32.18099594116211,0.00081118184607476,0.644053041934967,4.9191083908081055,True,,,40,178a16a1896042f8a1622ca444676b09,2022-02-13_13-35-16,1644752116,208.62437081336975,206349,g6301.mahti.csc.fi,10.141.5.208,208.62437081336975,0,40,"40_beta_stoch=0.0077,mach_latent_dim=12",0.003,12,0.0077,250,1.0,1.0
ed8eb_00041,0.30483970046043396,8.585481643676758,8.148798769980203e-06,0.5305061936378479,5.246506452560425,True,,,40,b7dc3675e3fd420e85cf9b1cb913b945,2022-02-13_13-36-40,1644752200,214.61557793617249,206475,g6301.mahti.csc.fi,10.141.5.208,214.61557793617249,0,40,"41_beta_stoch=0.4042,mach_latent_dim=12",0.003,12,0.4042,250,1.0,1.0
ed8eb_00042,0.22509945929050446,6.525053024291992,1.014570352708688e-05,0.6588736176490784,5.050973176956177,True,,,40,6ad7a48340974c9eb80eaff589141d5f,2022-02-13_13-37-20,1644752240,213.83786487579346,204730,g6301.mahti.csc.fi,10.141.5.208,213.83786487579346,0,40,"42_beta_stoch=0.338,mach_latent_dim=13",0.003,13,0.338,250,1.0,1.0
ed8eb_00043,0.3013044595718384,32.624691009521484,0.0012508160434663296,0.64351487159729,4.944267749786377,True,,,40,6dfbd671747d49e99befad8c26739a3f,2022-02-13_13-37-22,1644752242,214.01043272018433,206284,g6301.mahti.csc.fi,10.141.5.208,214.01043272018433,0,40,"43_beta_stoch=0.00465,mach_latent_dim=13",0.003,13,0.0046500000000000005,250,1.0,1.0
ed8eb_00044,0.2202027589082718,14.42363166809082,0.0007642322452738881,0.6489978432655334,5.101131439208984,True,,,40,db457caffed1440cbbde1c816f18a7ed,2022-02-13_13-37-23,1644752243,215.39453077316284,206341,g6301.mahti.csc.fi,10.141.5.208,215.39453077316284,0,40,"44_beta_stoch=0.0156,mach_latent_dim=5",0.003,5,0.015600000000000001,250,1.0,1.0
ed8eb_00045,0.5226993560791016,26.88139533996582,0.007122439332306385,0.5101163387298584,4.8190600872039795,True,,,40,07c11985229040b08587d1d9e1f8b704,2022-02-13_13-37-21,1644752241,212.8337287902832,206439,g6301.mahti.csc.fi,10.141.5.208,212.8337287902832,0,40,"45_beta_stoch=0.00785,mach_latent_dim=11",0.003,11,0.007850000000000001,250,1.0,1.0
ed8eb_00046,0.07236501574516296,23.896202087402344,5.369220733642578,0.5369121432304382,5.189149618148804,True,,,50,11fd78559211458b9ffb009cfb49b6a3,2022-02-13_13-38-11,1644752291,259.95267128944397,206136,g6301.mahti.csc.fi,10.141.5.208,259.95267128944397,0,50,"46_beta_stoch=0.00115,mach_latent_dim=5",0.003,5,0.00115,250,1.0,1.0
ed8eb_00047,0.2394513487815857,4.216709613800049,8.649753908684943e-06,0.654154896736145,4.900951862335205,True,,,40,bf8690d85ef64ddf99d25a641fb48d6c,2022-02-13_13-37-24,1644752244,205.33984398841858,204952,g6301.mahti.csc.fi,10.141.5.208,205.33984398841858,0,40,"47_beta_stoch=0.87845,mach_latent_dim=8",0.003,8,0.8784500000000001,250,1.0,1.0
ed8eb_00048,0.05000946670770645,34.37290954589844,11.573366165161133,0.5000868439674377,4.956825256347656,True,,,50,48b7cb85bcad44419470ad5f156119b0,2022-02-13_13-39-34,1644752374,256.7494945526123,205912,g6301.mahti.csc.fi,10.141.5.208,256.7494945526123,0,50,"48_beta_stoch=0.00025,mach_latent_dim=7",0.003,7,0.00025,250,1.0,1.0
ed8eb_00049,0.4895632266998291,43.68913650512695,6.998142242431641,0.4999474883079529,5.145388126373291,True,,,40,75c47c77752148fea4a558876acb2a65,2022-02-13_13-40-16,1644752416,213.801016330719,206462,g6301.mahti.csc.fi,10.141.5.208,213.801016330719,0,40,"49_beta_stoch=0.00015,mach_latent_dim=11",0.003,11,0.00015000000000000001,250,1.0,1.0
ed8eb_00050,0.4998894929885864,15.90086841583252,0.0001089834695449099,0.5057296752929688,4.93090033531189,True,,,40,c9c99fdac1964753835b6575985f7b05,2022-02-13_13-40-57,1644752457,214.97727608680725,204982,g6301.mahti.csc.fi,10.141.5.208,214.97727608680725,0,40,"50_beta_stoch=0.07285,mach_latent_dim=11",0.003,11,0.07285,250,1.0,1.0
ed8eb_00051,0.2258237898349762,5.433279037475586,9.354244866699446e-06,0.6479290127754211,4.547946214675903,True,,,40,3ff4e30db4184e2eaa2276da2841a8ea,2022-02-13_13-40-57,1644752457,213.9364194869995,206280,g6301.mahti.csc.fi,10.141.5.208,213.9364194869995,0,40,"51_beta_stoch=0.48275,mach_latent_dim=5",0.003,5,0.48275,250,1.0,1.0
ed8eb_00052,0.7370331883430481,22.93216896057129,1.1949124200327788e-05,0.5230673551559448,5.132307529449463,True,,,40,9aaec9ba135046a799c7af07b532ddfc,2022-02-13_13-40-55,1644752455,211.0006492137909,206472,g6301.mahti.csc.fi,10.141.5.208,211.0006492137909,0,40,"52_beta_stoch=0.0005,mach_latent_dim=6",0.003,6,0.0005,250,1.0,1.0
ed8eb_00053,0.05170914903283119,44.995052337646484,11.828580856323242,0.507617175579071,4.72064471244812,True,,,50,1f95ebca1c9c4681bbe9a89fd0261ad8,2022-02-13_13-41-46,1644752506,260.5321292877197,205302,g6301.mahti.csc.fi,10.141.5.208,260.5321292877197,0,50,"53_beta_stoch=0.0002,mach_latent_dim=7",0.003,7,0.0002,250,1.0,1.0
ed8eb_00054,0.4980780780315399,30.961803436279297,0.02537262625992298,0.5106895565986633,4.84816312789917,True,,,40,e9d8cc1d962047c495aee67c13ce55d1,2022-02-13_13-40-54,1644752454,207.96841859817505,205818,g6301.mahti.csc.fi,10.141.5.208,207.96841859817505,0,40,"54_beta_stoch=0.0043,mach_latent_dim=11",0.003,11,0.0043,250,1.0,1.0
ed8eb_00055,0.3003353476524353,43.124183654785156,2.045389413833618,0.6392953395843506,4.976736783981323,True,,,40,ba77b47197624a13a52eb9565fc4c4cc,2022-02-13_13-41-44,1644752504,210.04951524734497,206538,g6301.mahti.csc.fi,10.141.5.208,210.04951524734497,0,40,"55_beta_stoch=0.0003,mach_latent_dim=13",0.003,13,0.00030000000000000003,250,1.0,1.0
ed8eb_00056,0.11340894550085068,12.374242782592773,7.549793372163549e-05,0.5072189569473267,4.976536512374878,True,,,50,504f0f5f2fdb40c5ba82e5eaa0a8c1a9,2022-02-13_13-43-57,1644752637,259.93295407295227,206529,g6301.mahti.csc.fi,10.141.5.208,259.93295407295227,0,50,"56_beta_stoch=0.14205,mach_latent_dim=8",0.003,8,0.14205,250,1.0,1.0
ed8eb_00057,0.05693095177412033,37.89860916137695,13.712678909301758,0.5075822472572327,4.461694002151489,True,,,50,8296377c2a91440cbec38dd92f6f0019,2022-02-13_13-44-36,1644752676,257.85435962677,205864,g6301.mahti.csc.fi,10.141.5.208,257.85435962677,0,50,"57_beta_stoch=0.00015,mach_latent_dim=7",0.003,7,0.00015000000000000001,250,1.0,1.0
ed8eb_00058,0.04683827608823776,43.779300689697266,15.055339813232422,0.5151414275169373,5.297904968261719,True,,,50,30bdf4e42040487ba5a054bcb0aa0fd1,2022-02-13_13-45-24,1644752724,267.93048620224,205927,g6301.mahti.csc.fi,10.141.5.208,267.93048620224,0,50,"58_beta_stoch=0.0001,mach_latent_dim=7",0.003,7,0.0001,250,1.0,1.0
ed8eb_00059,0.06746415048837662,10.704097747802734,0.00011557017569430172,0.5116484761238098,4.9668498039245605,True,,,50,564890ca5e5c4642a95fc4af321fb3e8,2022-02-13_13-45-17,1644752717,259.4967415332794,205489,g6301.mahti.csc.fi,10.141.5.208,259.4967415332794,0,50,"59_beta_stoch=0.22195,mach_latent_dim=7",0.003,7,0.22195,250,1.0,1.0
ed8eb_00060,0.7370331883430481,15.53619384765625,8.113769581541419e-06,0.6527006030082703,5.10394287109375,True,,,40,a5f0bc79466e4d40aa4fe4158c0d963c,2022-02-13_13-44-32,1644752672,212.25829195976257,206132,g6301.mahti.csc.fi,10.141.5.208,212.25829195976257,0,40,"60_beta_stoch=0.00575,mach_latent_dim=6",0.003,6,0.00575,250,1.0,1.0
ed8eb_00061,0.06300122290849686,18.60975456237793,0.001477984362281859,0.5056775212287903,4.505755424499512,True,,,50,782ffef6cefa4fd8b96872e6413cfb9b,2022-02-13_13-45-20,1644752720,260.33742570877075,206299,g6301.mahti.csc.fi,10.141.5.208,260.33742570877075,0,50,"61_beta_stoch=0.01595,mach_latent_dim=7",0.003,7,0.015950000000000002,250,1.0,1.0
ed8eb_00062,0.06000823155045509,18.617326736450195,0.0008076421800069511,0.5152065753936768,5.019665956497192,True,,,50,4f134ed4d197436d98f6a00598dfc041,2022-02-13_13-46-06,1644752766,260.6075985431671,206143,g6301.mahti.csc.fi,10.141.5.208,260.6075985431671,0,50,"62_beta_stoch=0.0836,mach_latent_dim=13",0.003,13,0.08360000000000001,250,1.0,1.0
ed8eb_00063,0.06882605701684952,21.3974609375,0.0005729770637117326,0.5136006474494934,4.944742441177368,True,,,50,e06b231de9924dea9b3975dd7d796d75,2022-02-13_13-46-09,1644752769,260.4477527141571,206318,g6301.mahti.csc.fi,10.141.5.208,260.4477527141571,0,50,"63_beta_stoch=0.0103,mach_latent_dim=7",0.003,7,0.0103,250,1.0,1.0
ed8eb_00064,0.217924565076828,56.03535079956055,1.8494616746902466,0.6319480538368225,5.096686601638794,True,,,40,ee48d51433bf4969b6ff7d00c3bd339b,2022-02-13_13-47-31,1644752851,212.1926610469818,205133,g6301.mahti.csc.fi,10.141.5.208,212.1926610469818,0,40,"64_beta_stoch=0.0005,mach_latent_dim=14",0.003,14,0.0005,250,1.0,1.0
ed8eb_00065,0.208469420671463,22.233659744262695,10.715723991394043,0.64096599817276,5.994881629943848,True,,,50,58f6bf5329da4373bb1ef1d418769e56,2022-02-13_13-49-01,1644752941,267.0687997341156,205834,g6301.mahti.csc.fi,10.141.5.208,267.0687997341156,0,50,"65_beta_stoch=0.0002,mach_latent_dim=5",0.003,5,0.0002,250,1.0,1.0
ed8eb_00066,0.21896876394748688,6.362999439239502,1.4305182958196383e-05,0.6445934176445007,4.885829448699951,True,,,40,233971f2f349481596d3cd9946a3c877,2022-02-13_13-48-06,1644752886,208.06035208702087,206245,g6301.mahti.csc.fi,10.141.5.208,208.06035208702087,0,40,"66_beta_stoch=0.37505,mach_latent_dim=8",0.003,8,0.37505,250,1.0,1.0
ed8eb_00067,0.2060718834400177,47.69823455810547,1.923772931098938,0.641869068145752,5.579539060592651,True,,,50,88bebc6fedef4443b6470837e606d50d,2022-02-13_13-49-48,1644752988,268.7583885192871,206532,g6301.mahti.csc.fi,10.141.5.208,268.7583885192871,0,50,"67_beta_stoch=0.0007,mach_latent_dim=12",0.003,12,0.0007,250,1.0,1.0
ed8eb_00068,0.30603259801864624,35.94229507446289,0.0003976261068601161,0.5133877992630005,4.935299396514893,True,,,40,0caa2857c4eb4eda81552a9ed5c63080,2022-02-13_13-48-57,1644752937,215.1855947971344,206225,g6301.mahti.csc.fi,10.141.5.208,215.1855947971344,0,40,"68_beta_stoch=0.0051,mach_latent_dim=12",0.003,12,0.0051,250,1.0,1.0
ed8eb_00069,0.7369781732559204,17.199552536010742,1.7934262359631248e-05,0.5191839337348938,5.030433654785156,True,,,40,fed57932759c4ddfb193869ad6feec9b,2022-02-13_13-48-54,1644752934,207.93753933906555,205601,g6301.mahti.csc.fi,10.141.5.208,207.93753933906555,0,40,"69_beta_stoch=0.0201,mach_latent_dim=9",0.003,9,0.0201,250,1.0,1.0
ed8eb_00070,0.23030775785446167,5.087551593780518,6.215533176145982e-06,0.6500442624092102,4.761459112167358,True,,,40,e36188de9d90482980fbef47875a568d,2022-02-13_13-49-40,1644752980,211.50143909454346,206379,g6301.mahti.csc.fi,10.141.5.208,211.50143909454346,0,40,"70_beta_stoch=0.6867,mach_latent_dim=8",0.003,8,0.6867000000000001,250,1.0,1.0
