trial_id,loss,KLD_mach,KLD_stoch,loss_mp,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.LR,config.mach_latent_dim,config.beta_stoch,config.beta_mach,config.alpha_prof,config.alpha_mach
61aa9_00441,0.06774045526981354,14.940695762634277,0.0002783722593449056,0.5165579319000244,5.4984307289123535,True,,,50,f956e8140d554177820edc370793fb6e,2022-02-13_16-49-54,1644763794,285.80716156959534,208930,g6201.mahti.csc.fi,10.141.5.206,285.80716156959534,0,50,"441_beta_stoch=0.0636,mach_latent_dim=10",0.003,10,0.0636,100,1.0,1.0
61aa9_00442,0.22198528051376343,42.221046447753906,0.0031720225233584642,0.6400244832038879,5.272671222686768,True,,,40,bb1568b4d6ca4a208dadafc161df5253,2022-02-13_16-49-12,1644763752,233.6435956954956,211220,g6201.mahti.csc.fi,10.141.5.206,233.6435956954956,0,40,"442_beta_stoch=0.0014,mach_latent_dim=14",0.003,14,0.0014,100,1.0,1.0
61aa9_00443,0.06806457042694092,21.177221298217773,0.0008632544195279479,0.512092649936676,4.5517518520355225,True,,,50,7cef6e3de4064c949076dfe4d90c3fe0,2022-02-13_16-49-58,1644763798,269.9264450073242,213157,g6201.mahti.csc.fi,10.141.5.206,269.9264450073242,0,50,"443_beta_stoch=0.0107,mach_latent_dim=10",0.003,10,0.010700000000000001,100,1.0,1.0
61aa9_00444,0.6536133289337158,3.1479480266571045,2.0046352801728062e-05,0.670279324054718,5.313748598098755,True,,,40,5ec8465b922349ccb6838032ef017720,2022-02-13_16-49-31,1644763771,223.33320903778076,219866,g6201.mahti.csc.fi,10.141.5.206,223.33320903778076,0,40,"444_beta_stoch=0.32365,mach_latent_dim=11",0.003,11,0.32365,100,1.0,1.0
61aa9_00445,0.05633603036403656,35.63990783691406,12.127184867858887,0.5004836916923523,5.11179518699646,True,,,50,58d55d1da9734576ba05bb577078a760,2022-02-13_16-50-41,1644763841,276.2350404262543,223915,g6201.mahti.csc.fi,10.141.5.206,276.2350404262543,0,50,"445_beta_stoch=0.00025,mach_latent_dim=7",0.003,7,0.00025,100,1.0,1.0
61aa9_00446,0.30321621894836426,27.096254348754883,0.001692005549557507,0.6335054039955139,5.21212363243103,True,,,40,b520d1c7e0e942b588f5962e5eba6338,2022-02-13_16-51-53,1644763913,216.06949400901794,246992,g6201.mahti.csc.fi,10.141.5.206,216.06949400901794,0,40,"446_beta_stoch=0.0047,mach_latent_dim=12",0.003,12,0.0047,100,1.0,1.0
61aa9_00447,0.06769382208585739,33.13855743408203,11.964027404785156,0.5142778754234314,5.502096891403198,True,,,50,23747f24d7ca44bdab5b377daf50b835,2022-02-13_16-53-43,1644764023,282.66835498809814,255769,g6201.mahti.csc.fi,10.141.5.206,282.66835498809814,0,50,"447_beta_stoch=0.0002,mach_latent_dim=8",0.003,8,0.0002,100,1.0,1.0
61aa9_00448,0.07429453730583191,37.74800109863281,14.176727294921875,0.5202697515487671,5.464342355728149,True,,,50,8727e7ec93344e17b829d75a84dce5f4,2022-02-13_16-53-41,1644764021,274.9105694293976,256481,g6201.mahti.csc.fi,10.141.5.206,274.9105694293976,0,50,"448_beta_stoch=0.00015,mach_latent_dim=8",0.003,8,0.00015000000000000001,100,1.0,1.0
61aa9_00449,0.7369781732559204,11.093080520629883,2.538736453061574e-06,0.5227596163749695,4.715103387832642,True,,,40,789bb860ac89436291638c308c923ad4,2022-02-13_16-52-42,1644763962,206.67426204681396,259465,g6201.mahti.csc.fi,10.141.5.206,206.67426204681396,0,40,"449_beta_stoch=0.03555,mach_latent_dim=9",0.003,9,0.03555,100,1.0,1.0
61aa9_00450,0.313150018453598,4.471947193145752,6.995677722443361e-06,0.65965336561203,5.679131507873535,True,,,40,8ce37a7d5a7c414c822cd0dbda835899,2022-02-13_16-53-25,1644764005,230.65603470802307,5029,g6201.mahti.csc.fi,10.141.5.206,230.65603470802307,0,40,"450_beta_stoch=0.461,mach_latent_dim=12",0.003,12,0.461,100,1.0,1.0
61aa9_00451,0.6431964635848999,31.40562629699707,0.0352029874920845,0.6311705112457275,5.153727769851685,True,,,40,97c1eb48f91b420abfdb6ac468e1895a,2022-02-13_16-53-47,1644764027,230.26307368278503,10106,g6201.mahti.csc.fi,10.141.5.206,230.26307368278503,0,40,"451_beta_stoch=0.00055,mach_latent_dim=11",0.003,11,0.00055,100,1.0,1.0
61aa9_00452,0.0772721990942955,33.89994430541992,4.276546478271484,0.5210555791854858,5.230356931686401,True,,,50,ec3ecfee17aa4baaad6a93c49b495aa9,2022-02-13_16-54-28,1644764068,267.77405643463135,10447,g6201.mahti.csc.fi,10.141.5.206,267.77405643463135,0,50,"452_beta_stoch=0.0006,mach_latent_dim=8",0.003,8,0.0006000000000000001,100,1.0,1.0
61aa9_00453,0.22829167544841766,39.85890197753906,0.012240675278007984,0.6375890374183655,5.6302385330200195,True,,,40,a6b4a7f926f64b5bad711983b5d35e11,2022-02-13_16-54-27,1644764067,223.6085991859436,20534,g6201.mahti.csc.fi,10.141.5.206,223.6085991859436,0,40,"453_beta_stoch=0.00175,mach_latent_dim=14",0.003,14,0.00175,100,1.0,1.0
61aa9_00454,0.6499029994010925,4.158636093139648,6.381075945682824e-05,0.6679702997207642,4.821663856506348,True,,,40,0fcdc57508ab4231af0315e3d62fac5e,2022-02-13_16-55-20,1644764120,204.86856174468994,30321,g6201.mahti.csc.fi,10.141.5.206,204.86856174468994,0,40,"454_beta_stoch=0.1393,mach_latent_dim=11",0.003,11,0.1393,100,1.0,1.0
61aa9_00455,0.056507110595703125,54.01701354980469,8.911332130432129,0.4976741671562195,5.252288341522217,True,,,50,c481f1ac4595409f89f85b62721a5013,2022-02-13_16-57-16,1644764236,271.64358139038086,38772,g6201.mahti.csc.fi,10.141.5.206,271.64358139038086,0,50,"455_beta_stoch=0.0002,mach_latent_dim=10",0.003,10,0.0002,100,1.0,1.0
61aa9_00456,0.7370331883430481,0.8487423658370972,3.4852128010243177e-06,0.9489742517471313,5.42788290977478,True,,,40,0a09252da7cd4f56a93b227bf819de63,2022-02-13_16-57-16,1644764236,229.15609622001648,46519,g6201.mahti.csc.fi,10.141.5.206,229.15609622001648,0,40,"456_beta_stoch=0.07255,mach_latent_dim=6",0.003,6,0.07255,100,1.0,1.0
61aa9_00457,0.7370331883430481,18.505956649780273,4.561789410217898e-06,0.6404727697372437,6.101597785949707,True,,,40,1be6f73e5b92425fbd9c54f8b8356dc7,2022-02-13_16-57-40,1644764260,236.54738116264343,50604,g6201.mahti.csc.fi,10.141.5.206,236.54738116264343,0,40,"457_beta_stoch=0.0008,mach_latent_dim=6",0.003,6,0.0008,100,1.0,1.0
61aa9_00458,0.5044823288917542,11.052938461303711,0.0009978063171729445,0.5217604637145996,5.279250621795654,True,,,40,3c82f427b7374ed4964b0b07956ef12d,2022-02-13_16-57-29,1644764249,223.42858386039734,50763,g6201.mahti.csc.fi,10.141.5.206,223.42858386039734,0,40,"458_beta_stoch=0.06805,mach_latent_dim=11",0.003,11,0.06805,100,1.0,1.0
61aa9_00459,0.30713728070259094,41.31461715698242,0.05301109328866005,0.6389169096946716,4.92002534866333,True,,,40,c1b3c2f459d04545afa86b1b68f3cb37,2022-02-13_16-57-10,1644764230,201.09905552864075,51108,g6201.mahti.csc.fi,10.141.5.206,201.09905552864075,0,40,"459_beta_stoch=0.0006,mach_latent_dim=12",0.003,12,0.0006000000000000001,100,1.0,1.0
61aa9_00460,0.7370331883430481,2.5017731189727783,1.0960982308461098e-06,0.689280092716217,5.240460634231567,True,,,40,b2b121f959684903a6537f5495fe0ab8,2022-02-13_16-58-18,1644764298,228.14847564697266,62094,g6201.mahti.csc.fi,10.141.5.206,228.14847564697266,0,40,"460_beta_stoch=0.58475,mach_latent_dim=6",0.003,6,0.58475,100,1.0,1.0
61aa9_00461,0.6514209508895874,3.352531909942627,2.6725198040367104e-05,0.6729074120521545,5.126597881317139,True,,,40,f5078394164c4f18a74acd39774faf31,2022-02-13_16-58-13,1644764293,222.69492197036743,62187,g6201.mahti.csc.fi,10.141.5.206,222.69492197036743,0,40,"461_beta_stoch=0.23235,mach_latent_dim=11",0.003,11,0.23235,100,1.0,1.0
61aa9_00462,0.08520886301994324,8.906330108642578,7.165507122408599e-05,0.5272871851921082,5.116083860397339,True,,,50,a5a9f4d1de8a4e0b989611f7b5312482,2022-02-13_16-59-53,1644764393,270.50969767570496,73154,g6201.mahti.csc.fi,10.141.5.206,270.50969767570496,0,50,"462_beta_stoch=0.1537,mach_latent_dim=14",0.003,14,0.1537,100,1.0,1.0
61aa9_00463,0.2072390615940094,35.9078369140625,1.2777234315872192,0.638031005859375,5.739123344421387,True,,,50,ac5b189d19b64534bfc00a32bc076b3e,2022-02-13_17-01-52,1644764512,278.9188747406006,94042,g6201.mahti.csc.fi,10.141.5.206,278.9188747406006,0,50,"463_beta_stoch=0.00115,mach_latent_dim=13",0.003,13,0.00115,100,1.0,1.0
61aa9_00464,0.7370331883430481,10.334659576416016,2.955160198325757e-06,0.6496833562850952,4.882068157196045,True,,,40,ae30e2b75e3949ac80eb03db45b7b481,2022-02-13_17-01-01,1644764461,222.36324095726013,95401,g6201.mahti.csc.fi,10.141.5.206,222.36324095726013,0,40,"464_beta_stoch=0.01575,mach_latent_dim=6",0.003,6,0.01575,100,1.0,1.0
61aa9_00465,0.6432060599327087,21.78041648864746,0.002686012303456664,0.6282966732978821,5.247391223907471,True,,,40,81b21273a2554bd08a7288d94a858e1b,2022-02-13_17-00-59,1644764459,220.2423174381256,95434,g6201.mahti.csc.fi,10.141.5.206,220.2423174381256,0,40,"465_beta_stoch=0.00415,mach_latent_dim=11",0.003,11,0.00415,100,1.0,1.0
61aa9_00466,0.06461313366889954,46.87675094604492,13.530343055725098,0.5143035054206848,4.763993978500366,True,,,50,1579dfc3a96c4b16a0165412497885cb,2022-02-13_17-02-11,1644764531,280.16685152053833,103848,g6201.mahti.csc.fi,10.141.5.206,280.16685152053833,0,50,"466_beta_stoch=0.0001,mach_latent_dim=10",0.003,10,0.0001,100,1.0,1.0
61aa9_00467,0.4951487183570862,15.846258163452148,0.0002842465473804623,0.502477765083313,4.263626337051392,True,,,40,0c252c74c12042b880c6840aa13655a1,2022-02-13_17-01-10,1644764470,207.10576152801514,107316,g6201.mahti.csc.fi,10.141.5.206,207.10576152801514,0,40,"467_beta_stoch=0.0265,mach_latent_dim=11",0.003,11,0.026500000000000003,100,1.0,1.0
61aa9_00468,0.7369781732559204,15.676934242248535,1.1646347047644667e-05,0.5198665261268616,5.097033977508545,True,,,40,7056c247310d4766976558c8384e361d,2022-02-13_17-02-08,1644764528,232.2124481201172,113960,g6201.mahti.csc.fi,10.141.5.206,232.2124481201172,0,40,"468_beta_stoch=0.0128,mach_latent_dim=9",0.003,9,0.0128,100,1.0,1.0
61aa9_00469,0.7370331883430481,22.47443199157715,1.4753220057173166e-05,0.5147173404693604,5.648654222488403,True,,,40,0adf42c9c48a49a2bacb0bb75e023cf3,2022-02-13_17-02-03,1644764523,222.38147282600403,114458,g6201.mahti.csc.fi,10.141.5.206,222.38147282600403,0,40,"469_beta_stoch=0.00105,mach_latent_dim=6",0.003,6,0.0010500000000000002,100,1.0,1.0
61aa9_00470,0.0597386360168457,35.48795700073242,1.1566365957260132,0.503215491771698,5.420834302902222,True,,,50,6e6673388d8e4ee89f2be775d321ea48,2022-02-13_17-04-35,1644764675,278.6948320865631,128837,g6201.mahti.csc.fi,10.141.5.206,278.6948320865631,0,50,"470_beta_stoch=0.0018,mach_latent_dim=10",0.003,10,0.0018000000000000002,100,1.0,1.0
61aa9_00471,0.23172126710414886,4.659894943237305,9.904706530505791e-06,0.660903811454773,5.608903408050537,True,,,40,c909b1dee6d640088b19afa853a68783,2022-02-13_17-04-50,1644764690,228.3254497051239,139926,g6201.mahti.csc.fi,10.141.5.206,228.3254497051239,0,40,"471_beta_stoch=0.30165,mach_latent_dim=5",0.003,5,0.30165000000000003,100,1.0,1.0
61aa9_00472,0.21486234664916992,15.76353931427002,0.00045223397319205105,0.6288179755210876,5.17900013923645,True,,,50,d5858f313b084dd3b405a4fc259cb0f9,2022-02-13_17-05-14,1644764714,250.3812210559845,140138,g6201.mahti.csc.fi,10.141.5.206,250.3812210559845,0,50,"472_beta_stoch=0.0367,mach_latent_dim=14",0.003,14,0.0367,100,1.0,1.0
61aa9_00473,0.7370331883430481,2.8446924686431885,8.055139915086329e-07,0.6786360144615173,5.184994459152222,True,,,40,c1b38cd3d5e149e2985137a57237a5d7,2022-02-13_17-04-50,1644764690,217.3895092010498,144287,g6201.mahti.csc.fi,10.141.5.206,217.3895092010498,0,40,"473_beta_stoch=0.34895,mach_latent_dim=6",0.003,6,0.34895000000000004,100,1.0,1.0
61aa9_00474,0.4937027096748352,15.063374519348145,0.0004447720421012491,0.502807080745697,5.323105335235596,True,,,40,68e5f103443547768e4b88fcff7f1251,2022-02-13_17-05-42,1644764742,227.6363537311554,156400,g6201.mahti.csc.fi,10.141.5.206,227.6363537311554,0,40,"474_beta_stoch=0.028,mach_latent_dim=11",0.003,11,0.028,100,1.0,1.0
61aa9_00475,0.30174773931503296,18.672494888305664,0.00027796911308541894,0.5114471316337585,5.342950820922852,True,,,40,24ac8f3b06604c2e876c53c14a1a6161,2022-02-13_17-05-59,1644764759,233.07665610313416,160636,g6201.mahti.csc.fi,10.141.5.206,233.07665610313416,0,40,"475_beta_stoch=0.0269,mach_latent_dim=12",0.003,12,0.0269,100,1.0,1.0
61aa9_00476,0.7369781732559204,22.341291427612305,7.4269319156883284e-06,0.5158030390739441,5.678439617156982,True,,,40,c9735ec677a344cf8d108ef0d23408bf,2022-02-13_17-05-57,1644764757,226.2842574119568,161661,g6201.mahti.csc.fi,10.141.5.206,226.2842574119568,0,40,"476_beta_stoch=0.0025,mach_latent_dim=9",0.003,9,0.0025,100,1.0,1.0
61aa9_00477,0.07174588739871979,11.18416690826416,0.0001705504982965067,0.523455023765564,5.217848777770996,True,,,50,148853fe5f7a4a8bb3f7c97c65916d4b,2022-02-13_17-06-35,1644764795,260.7709102630615,162514,g6201.mahti.csc.fi,10.141.5.206,260.7709102630615,0,50,"477_beta_stoch=0.06505,mach_latent_dim=7",0.003,7,0.06505,100,1.0,1.0
61aa9_00478,0.07119636982679367,27.665315628051758,1.0774344205856323,0.5147799849510193,5.19477653503418,True,,,50,01daaafec83d426fa92872914d4acdc4,2022-02-13_17-08-50,1644764930,252.4894015789032,186247,g6201.mahti.csc.fi,10.141.5.206,252.4894015789032,0,50,"478_beta_stoch=0.00105,mach_latent_dim=9",0.003,9,0.0010500000000000002,100,1.0,1.0
61aa9_00479,0.17930161952972412,34.958927154541016,15.456539154052734,0.523068904876709,4.941808462142944,True,,,50,c5fbd24b3b444f1db34728ee326f7a7d,2022-02-13_17-09-38,1644764978,285.2367823123932,190050,g6201.mahti.csc.fi,10.141.5.206,285.2367823123932,0,50,"479_beta_stoch=0.0001,mach_latent_dim=9",0.003,9,0.0001,100,1.0,1.0
61aa9_00480,0.07708768546581268,10.285160064697266,0.00012492574751377106,0.5269665122032166,5.564325571060181,True,,,50,8a8b0563893f47bba147ba5c199d9912,2022-02-13_17-09-34,1644764974,280.9594612121582,190143,g6201.mahti.csc.fi,10.141.5.206,280.9594612121582,0,50,"480_beta_stoch=0.0994,mach_latent_dim=7",0.003,7,0.0994,100,1.0,1.0
61aa9_00481,0.32248973846435547,4.87254524230957,6.304250291577773e-06,0.5515631437301636,4.874498605728149,True,,,40,bd13d50fc82c463d86e23dba9060d5eb,2022-02-13_17-08-59,1644764939,222.18665432929993,197129,g6201.mahti.csc.fi,10.141.5.206,222.18665432929993,0,40,"481_beta_stoch=0.55505,mach_latent_dim=12",0.003,12,0.55505,100,1.0,1.0
61aa9_00482,0.2148008793592453,29.306856155395508,0.0035044867545366287,0.6302560567855835,5.380669355392456,True,,,50,56a76db633594d128daaff46d3b91c6a,2022-02-13_17-10-30,1644765030,286.1418159008026,203337,g6201.mahti.csc.fi,10.141.5.206,286.1418159008026,0,50,"482_beta_stoch=0.00445,mach_latent_dim=14",0.003,14,0.00445,100,1.0,1.0
61aa9_00483,0.2096864879131317,25.574316024780273,4.791998386383057,0.6410491466522217,5.5061914920806885,True,,,50,b0ccd647e0d944d2a32d0588297677b0,2022-02-13_17-10-48,1644765048,288.10697412490845,207332,g6201.mahti.csc.fi,10.141.5.206,288.10697412490845,0,50,"483_beta_stoch=0.00035,mach_latent_dim=5",0.003,5,0.00035,100,1.0,1.0
61aa9_00484,0.5041576027870178,inf,0.0468282625079155,0.516277551651001,4.673815488815308,False,,,33,0289066e263c4dc5af0b597c1a7cd50d,2022-02-13_17-08-47,1644764927,165.90838027000427,207784,g6201.mahti.csc.fi,10.141.5.206,165.90838027000427,0,33,"484_beta_stoch=0.0023,mach_latent_dim=11",0.003,11,0.0023,100,1.0,1.0
61aa9_00485,0.2106146514415741,29.03748321533203,6.360653400421143,0.6428565979003906,5.303440570831299,True,,,50,44e20a7497e042299c876d1459eba1f9,2022-02-13_17-11-14,1644765074,276.4613938331604,219262,g6201.mahti.csc.fi,10.141.5.206,276.4613938331604,0,50,"485_beta_stoch=0.00035,mach_latent_dim=5",0.003,5,0.00035,100,1.0,1.0
61aa9_00486,0.3013589084148407,9.250527381896973,3.8125290302559733e-05,0.6393557190895081,5.254559516906738,True,,,40,6696e67d525e4b3593e484c6c8f67966,2022-02-13_17-12-31,1644765151,219.1298167705536,240937,g6201.mahti.csc.fi,10.141.5.206,219.1298167705536,0,40,"486_beta_stoch=0.08285,mach_latent_dim=12",0.003,12,0.08285000000000001,100,1.0,1.0
61aa9_00487,0.22794045507907867,4.0348968505859375,9.726174539537169e-06,0.6586658954620361,5.140447616577148,True,,,40,99b94046e11b486dab347f72be6ba2b8,2022-02-13_17-12-27,1644765147,213.75811576843262,241205,g6201.mahti.csc.fi,10.141.5.206,213.75811576843262,0,40,"487_beta_stoch=0.6853,mach_latent_dim=14",0.003,14,0.6853,100,1.0,1.0
61aa9_00488,0.055124785751104355,35.515872955322266,9.149637222290039,0.5098021626472473,4.949558734893799,True,,,50,886e4938e36a4f49b6b9ae4491906da0,2022-02-13_17-13-15,1644765195,252.53801202774048,241763,g6201.mahti.csc.fi,10.141.5.206,252.53801202774048,0,50,"488_beta_stoch=0.00035,mach_latent_dim=7",0.003,7,0.00035,100,1.0,1.0
61aa9_00489,0.7370331883430481,9.954747200012207,7.21251308277715e-06,0.5209618210792542,5.018533706665039,True,,,40,1213a5aba7c54a02a8745a2f7640a69c,2022-02-13_17-13-27,1644765207,230.49226236343384,252189,g6201.mahti.csc.fi,10.141.5.206,230.49226236343384,0,40,"489_beta_stoch=0.03545,mach_latent_dim=6",0.003,6,0.03545,100,1.0,1.0
61aa9_00490,0.2992643415927887,41.80530548095703,1.3670517206192017,0.6360741853713989,5.0293803215026855,True,,,40,e95ad31028804963a19411ce8978cc29,2022-02-13_17-13-23,1644765203,222.7219557762146,252561,g6201.mahti.csc.fi,10.141.5.206,222.7219557762146,0,40,"490_beta_stoch=0.0009,mach_latent_dim=12",0.003,12,0.0009000000000000001,100,1.0,1.0
61aa9_00491,0.24567537009716034,3.360527992248535,4.1016164686880074e-06,0.672579824924469,5.20440936088562,True,,,40,ccf0787166234e49b74258a71eb41aef,2022-02-13_17-14-18,1644765258,224.91771292686462,2460,g6201.mahti.csc.fi,10.141.5.206,224.91771292686462,0,40,"491_beta_stoch=0.90905,mach_latent_dim=5",0.003,5,0.90905,100,1.0,1.0
61aa9_00492,0.146064892411232,33.66603088378906,24.289958953857422,0.5040827989578247,6.014768123626709,False,,,49,75547644e6da4d4da542bf68130e5e9f,2022-02-13_17-15-32,1644765332,282.0925736427307,7245,g6201.mahti.csc.fi,10.141.5.206,282.0925736427307,0,49,"492_beta_stoch=0.00025,mach_latent_dim=7",0.003,7,0.00025,100,1.0,1.0
61aa9_00493,0.05803022161126137,24.41065216064453,9.592985153198242,0.5254769921302795,5.006290912628174,True,,,50,8e6b5b06150c4ffba0cfe38bbc6970da,2022-02-13_17-15-52,1644765352,275.6664991378784,14252,g6201.mahti.csc.fi,10.141.5.206,275.6664991378784,0,50,"493_beta_stoch=0.0005,mach_latent_dim=5",0.003,5,0.0005,100,1.0,1.0
61aa9_00494,0.09625864028930664,18.089008331298828,0.003479888429865241,0.5163881182670593,4.13029670715332,True,,,50,841d0868b88c44b4b29b865cf6d05d2b,2022-02-13_17-16-49,1644765409,258.66934871673584,30401,g6201.mahti.csc.fi,10.141.5.206,258.66934871673584,0,50,"494_beta_stoch=0.01175,mach_latent_dim=8",0.003,8,0.01175,100,1.0,1.0
61aa9_00495,0.20613569021224976,41.38764190673828,1.5901342630386353,0.6327275633811951,4.935082674026489,True,,,50,7f03a6baa4de4cbdbaf4875b5531415a,2022-02-13_17-16-48,1644765408,253.64131045341492,30836,g6201.mahti.csc.fi,10.141.5.206,253.64131045341492,0,50,"495_beta_stoch=0.0007,mach_latent_dim=13",0.003,13,0.0007,100,1.0,1.0
61aa9_00496,0.07712389528751373,33.83298110961914,14.817581176757812,0.5216502547264099,4.401045322418213,True,,,50,45ecdc48922a409da748509e5fef1e91,2022-02-13_17-17-41,1644765461,263.3751599788666,39817,g6201.mahti.csc.fi,10.141.5.206,263.3751599788666,0,50,"496_beta_stoch=0.00015,mach_latent_dim=9",0.003,9,0.00015000000000000001,100,1.0,1.0
61aa9_00497,0.7369781732559204,12.266191482543945,8.58452585816849e-06,0.5196779370307922,4.792240142822266,True,,,40,d9523a31af064dd5965d395b8db6a92c,2022-02-13_17-17-14,1644765434,227.3476858139038,40652,g6201.mahti.csc.fi,10.141.5.206,227.3476858139038,0,40,"497_beta_stoch=0.0273,mach_latent_dim=9",0.003,9,0.0273,100,1.0,1.0
61aa9_00498,0.06404320895671844,12.797910690307617,0.00012053923273924738,0.5089467763900757,3.837588310241699,True,,,50,35a1942baf9b464f8f03676a1e8aad10,2022-02-13_17-17-52,1644765472,262.68016815185547,43376,g6201.mahti.csc.fi,10.141.5.206,262.68016815185547,0,50,"498_beta_stoch=0.04435,mach_latent_dim=7",0.003,7,0.04435,100,1.0,1.0
61aa9_00499,0.07931023091077805,30.155654907226562,1.2248138189315796,0.5218154788017273,4.064912796020508,True,,,50,604880cf4a4d4908b39b2904247bc5d6,2022-02-13_17-18-18,1644765498,237.04461550712585,54264,g6201.mahti.csc.fi,10.141.5.206,237.04461550712585,0,50,"499_beta_stoch=0.00155,mach_latent_dim=8",0.003,8,0.0015500000000000002,100,1.0,1.0
